product_id,date_order,revenue,profit,qty
15234,2017-01-06 00:00:00,540000,307000,2
15238,2017-01-06 00:00:00,590000,132000,1
15278,2017-01-06 00:00:00,540000,120000,1
15279,2017-01-06 00:00:00,1400000,160000,2
15289,2017-01-06 00:00:00,320000,156000,1
15320,2017-01-06 00:00:00,285000,102000,3
15340,2017-01-06 00:00:00,390000,136000,1
15342,2017-01-06 00:00:00,439000,137000,1
15360,2017-01-06 00:00:00,235000,75000,1
15400,2017-01-06 00:00:00,190000,98000,1
15409,2017-01-06 00:00:00,165000,49000,1
15417,2017-01-06 00:00:00,600000,143000,1
15603,2017-01-06 00:00:00,29000,10000,1
15907,2017-01-06 00:00:00,105000,40000,1
16022,2017-01-06 00:00:00,195000,106000,1
16024,2017-01-06 00:00:00,1960000,608000,4
16051,2017-01-06 00:00:00,90000,41000,1
16119,2017-01-06 00:00:00,100000,46000,1
16130,2017-01-06 00:00:00,35000,21000,1
16131,2017-01-06 00:00:00,39000,22000,1
16133,2017-01-06 00:00:00,350000,158000,2
16167,2017-01-06 00:00:00,50000,33000,1
16173,2017-01-06 00:00:00,99000,31000,1
16175,2017-01-06 00:00:00,150000,70000,1
16176,2017-01-06 00:00:00,360000,199000,3
16240,2017-01-06 00:00:00,302000,136000,6
16241,2017-01-06 00:00:00,202000,91000,4
16254,2017-01-06 00:00:00,52000,32000,1
16261,2017-01-06 00:00:00,60000,32000,1
16266,2017-01-06 00:00:00,60000,31000,1
16276,2017-01-06 00:00:00,80000,47000,2
16283,2017-01-06 00:00:00,45000,30000,1
16300,2017-01-06 00:00:00,55000,37000,1
16487,2017-01-06 00:00:00,59000,21000,1
16662,2017-01-06 00:00:00,230000,112000,1
16672,2017-01-06 00:00:00,118000,50000,2
16678,2017-01-06 00:00:00,35000,19000,1
16708,2017-01-06 00:00:00,140000,56000,4
16709,2017-01-06 00:00:00,35000,14000,1
16711,2017-01-06 00:00:00,35000,14000,1
16718,2017-01-06 00:00:00,55000,26000,1
16725,2017-01-06 00:00:00,70000,36000,2
16734,2017-01-06 00:00:00,150000,60000,1
16738,2017-01-06 00:00:00,190000,75000,2
16747,2017-01-06 00:00:00,48000,25000,1
16815,2017-01-06 00:00:00,80000,34000,1
16853,2017-01-06 00:00:00,50000,17000,2
16857,2017-01-06 00:00:00,25000,9000,1
16859,2017-01-06 00:00:00,75000,26000,3
16861,2017-01-06 00:00:00,69000,30000,1
16865,2017-01-06 00:00:00,69000,30000,1
16873,2017-01-06 00:00:00,60000,33000,1
16889,2017-01-06 00:00:00,492000,253000,2
16891,2017-01-06 00:00:00,168000,90000,1
16892,2017-01-06 00:00:00,95000,38000,1
16895,2017-01-06 00:00:00,435000,162000,3
16896,2017-01-06 00:00:00,470000,173000,2
16919,2017-01-06 00:00:00,85000,35000,1
16921,2017-01-06 00:00:00,144000,84000,1
16956,2017-01-06 00:00:00,270000,126000,3
16958,2017-01-06 00:00:00,910000,419000,7
16975,2017-01-06 00:00:00,40000,17000,1
16993,2017-01-06 00:00:00,38000,22000,1
17098,2017-01-06 00:00:00,330000,115000,2
17126,2017-01-06 00:00:00,30000,11000,1
17138,2017-01-06 00:00:00,455000,335000,7
17151,2017-01-06 00:00:00,114000,68000,3
17207,2017-01-06 00:00:00,118000,52000,2
17216,2017-01-06 00:00:00,264000,155000,1
17221,2017-01-06 00:00:00,70000,34000,1
17227,2017-01-06 00:00:00,68000,36000,1
17230,2017-01-06 00:00:00,39000,19000,1
17262,2017-01-06 00:00:00,48000,24000,1
17274,2017-01-06 00:00:00,40000,14000,1
17276,2017-01-06 00:00:00,29000,3000,1
17280,2017-01-06 00:00:00,40000,12000,1
17283,2017-01-06 00:00:00,55000,12000,1
17321,2017-01-06 00:00:00,42000,25000,1
17325,2017-01-06 00:00:00,117000,64000,3
17344,2017-01-06 00:00:00,130000,66000,2
17350,2017-01-06 00:00:00,28000,13000,1
17351,2017-01-06 00:00:00,56000,19000,2
17365,2017-01-06 00:00:00,70000,36000,2
17374,2017-01-06 00:00:00,69000,11000,1
17375,2017-01-06 00:00:00,395000,122000,5
17436,2017-01-06 00:00:00,165000,82000,3
17439,2017-01-06 00:00:00,130000,45000,2
17440,2017-01-06 00:00:00,65000,24000,1
17443,2017-01-06 00:00:00,65000,24000,1
17452,2017-01-06 00:00:00,115000,64000,1
17456,2017-01-06 00:00:00,105000,57000,1
17483,2017-01-06 00:00:00,35000,18000,1
17489,2017-01-06 00:00:00,29000,14000,1
17490,2017-01-06 00:00:00,29000,14000,1
17523,2017-01-06 00:00:00,45000,19000,1
17527,2017-01-06 00:00:00,460000,206000,1
17542,2017-01-06 00:00:00,35000,14000,1
17620,2017-01-06 00:00:00,39000,10000,1
17722,2017-01-06 00:00:00,2023000,433000,7
17724,2017-01-06 00:00:00,105000,58000,1
17728,2017-01-06 00:00:00,60000,32000,1
17739,2017-01-06 00:00:00,105000,32000,1
17754,2017-01-06 00:00:00,35000,14000,1
17760,2017-01-06 00:00:00,35000,23000,1
17796,2017-01-06 00:00:00,219000,25000,1
17801,2017-01-06 00:00:00,1156000,247000,4
17802,2017-01-06 00:00:00,1156000,19000,4
17804,2017-01-06 00:00:00,1156000,38000,4
17808,2017-01-06 00:00:00,529000,44000,1
17818,2017-01-06 00:00:00,3960000,180000,9
17819,2017-01-06 00:00:00,559000,34000,1
17826,2017-01-06 00:00:00,40000,23000,1
17828,2017-01-06 00:00:00,1050000,105000,3
17837,2017-01-06 00:00:00,810000,50000,2
17871,2017-01-06 00:00:00,3240000,133000,8
17876,2017-01-06 00:00:00,405000,33000,1
17944,2017-01-06 00:00:00,30000,6000,1
17982,2017-01-06 00:00:00,35000,12000,1
17992,2017-01-06 00:00:00,35000,14000,1
17993,2017-01-06 00:00:00,252000,128000,6
17994,2017-01-06 00:00:00,58000,17000,2
17998,2017-01-06 00:00:00,54000,27000,1
18049,2017-01-06 00:00:00,276000,72000,3
18156,2017-01-06 00:00:00,480000,101000,2
18161,2017-01-06 00:00:00,1400000,447000,4
18193,2017-01-06 00:00:00,225000,64000,1
18194,2017-01-06 00:00:00,146000,39000,1
18294,2017-01-06 00:00:00,310000,117000,2
18321,2017-01-06 00:00:00,340000,233000,2
18467,2017-01-06 00:00:00,200000,66000,5
18471,2017-01-06 00:00:00,150000,84000,1
18493,2017-01-06 00:00:00,310000,121000,2
18538,2017-01-06 00:00:00,285000,137000,3
18551,2017-01-06 00:00:00,25000,9000,1
18598,2017-01-06 00:00:00,55000,37000,1
18605,2017-01-06 00:00:00,390000,63000,1
18619,2017-01-06 00:00:00,240000,145000,2
18620,2017-01-06 00:00:00,160000,82000,1
18692,2017-01-06 00:00:00,39000,19000,1
18738,2017-01-06 00:00:00,39000,27000,1
18741,2017-01-06 00:00:00,78000,41000,2
18746,2017-01-06 00:00:00,45000,23000,1
18747,2017-01-06 00:00:00,39000,22000,1
18751,2017-01-06 00:00:00,39000,19000,1
18815,2017-01-06 00:00:00,89000,46000,1
18822,2017-01-06 00:00:00,44000,10000,2
18823,2017-01-06 00:00:00,20000,20000,1
18836,2017-01-06 00:00:00,65000,33000,1
18867,2017-01-06 00:00:00,60000,29000,1
18878,2017-01-06 00:00:00,139000,63000,1
18929,2017-01-06 00:00:00,1098000,58000,2
18979,2017-01-06 00:00:00,50000,32000,1
18981,2017-01-06 00:00:00,660000,324000,3
19008,2017-01-06 00:00:00,15000,8000,1
19029,2017-01-06 00:00:00,170000,78000,2
19030,2017-01-06 00:00:00,90000,57000,2
19032,2017-01-06 00:00:00,360000,230000,1
19051,2017-01-06 00:00:00,140000,62000,1
19052,2017-01-06 00:00:00,560000,272000,4
19059,2017-01-06 00:00:00,59000,20000,1
19065,2017-01-06 00:00:00,75000,44000,1
19066,2017-01-06 00:00:00,320000,140000,1
19081,2017-01-06 00:00:00,150000,71000,2
19086,2017-01-06 00:00:00,300000,97000,3
19095,2017-01-06 00:00:00,105000,47000,1
19102,2017-01-06 00:00:00,105000,42000,1
19112,2017-01-06 00:00:00,40000,12000,1
19114,2017-01-06 00:00:00,40000,12000,1
19127,2017-01-06 00:00:00,180000,114000,3
19135,2017-01-06 00:00:00,55000,39000,1
19140,2017-01-06 00:00:00,45000,25000,1
19166,2017-01-06 00:00:00,495000,265000,9
19167,2017-01-06 00:00:00,365000,149000,1
19168,2017-01-06 00:00:00,69000,15000,1
19175,2017-01-06 00:00:00,2933000,350000,7
19247,2017-01-06 00:00:00,68000,22000,1
19256,2017-01-06 00:00:00,178000,71000,2
19259,2017-01-06 00:00:00,32000,14000,1
19334,2017-01-06 00:00:00,92000,24000,1
19337,2017-01-06 00:00:00,75000,17000,1
19340,2017-01-06 00:00:00,60000,38000,1
19345,2017-01-06 00:00:00,185000,49000,1
19371,2017-01-06 00:00:00,672000,188000,21
19373,2017-01-06 00:00:00,60000,37000,1
19383,2017-01-06 00:00:00,25000,8000,1
19384,2017-01-06 00:00:00,1170000,561000,9
19392,2017-01-06 00:00:00,420000,165000,2
19395,2017-01-06 00:00:00,120000,50000,1
19396,2017-01-06 00:00:00,120000,50000,1
19408,2017-01-06 00:00:00,40000,25000,1
19433,2017-01-06 00:00:00,110000,60000,1
19448,2017-01-06 00:00:00,35000,22000,1
19455,2017-01-06 00:00:00,114000,58000,3
19456,2017-01-06 00:00:00,40000,24000,1
19457,2017-01-06 00:00:00,40000,22000,1
19464,2017-01-06 00:00:00,165000,84000,1
19465,2017-01-06 00:00:00,1495000,499000,5
19494,2017-01-06 00:00:00,195000,99000,1
19507,2017-01-06 00:00:00,35000,18000,1
19508,2017-01-06 00:00:00,35000,18000,1
19549,2017-01-06 00:00:00,269000,26000,1
19570,2017-01-06 00:00:00,269000,26000,1
19640,2017-01-06 00:00:00,80000,44000,1
19642,2017-01-06 00:00:00,95000,38000,1
19645,2017-01-06 00:00:00,114000,57000,1
19647,2017-01-06 00:00:00,120000,61000,1
19648,2017-01-06 00:00:00,120000,61000,1
19652,2017-01-06 00:00:00,270000,109000,1
19668,2017-01-06 00:00:00,55000,28000,1
19669,2017-01-06 00:00:00,310000,148000,2
19689,2017-01-06 00:00:00,390000,122000,1
19696,2017-01-06 00:00:00,240000,106000,1
19708,2017-01-06 00:00:00,390000,122000,1
19717,2017-01-06 00:00:00,250000,76000,1
19718,2017-01-06 00:00:00,250000,76000,1
19720,2017-01-06 00:00:00,250000,76000,1
19722,2017-01-06 00:00:00,250000,76000,1
19724,2017-01-06 00:00:00,250000,76000,1
19735,2017-01-06 00:00:00,270000,136000,1
19742,2017-01-06 00:00:00,540000,272000,2
19759,2017-01-06 00:00:00,135000,58000,1
19770,2017-01-06 00:00:00,420000,237000,3
19781,2017-01-06 00:00:00,225000,102000,1
19784,2017-01-06 00:00:00,55000,23000,1
19785,2017-01-06 00:00:00,110000,46000,2
19798,2017-01-06 00:00:00,650000,204000,1
19803,2017-01-06 00:00:00,45000,26000,1
19805,2017-01-06 00:00:00,45000,26000,1
19810,2017-01-06 00:00:00,35000,17000,1
19828,2017-01-06 00:00:00,340000,88000,1
19835,2017-01-06 00:00:00,45000,21000,1
19839,2017-01-06 00:00:00,305000,130000,1
19845,2017-01-06 00:00:00,69000,29000,1
19854,2017-01-06 00:00:00,49000,29000,1
19857,2017-01-06 00:00:00,48000,27000,1
19862,2017-01-06 00:00:00,76000,33000,2
19866,2017-01-06 00:00:00,58000,18000,1
19867,2017-01-06 00:00:00,102000,24000,2
19871,2017-01-06 00:00:00,119000,56000,1
19876,2017-01-06 00:00:00,49000,28000,1
19877,2017-01-06 00:00:00,219000,25000,1
19881,2017-01-06 00:00:00,45000,26000,1
19888,2017-01-06 00:00:00,180000,119000,3
19899,2017-01-06 00:00:00,89000,42000,1
19902,2017-01-06 00:00:00,199000,98000,1
19906,2017-01-06 00:00:00,85000,50000,1
19908,2017-01-06 00:00:00,59000,29000,1
19911,2017-01-06 00:00:00,78000,39000,2
19913,2017-01-06 00:00:00,45000,29000,1
19918,2017-01-06 00:00:00,270000,175000,2
19924,2017-01-06 00:00:00,125000,79000,1
19934,2017-01-06 00:00:00,120000,33000,2
19957,2017-01-06 00:00:00,717000,233000,3
19958,2017-01-06 00:00:00,956000,310000,4
19965,2017-01-06 00:00:00,78000,41000,1
19966,2017-01-06 00:00:00,116000,52000,2
19970,2017-01-06 00:00:00,58000,25000,1
19971,2017-01-06 00:00:00,65000,33000,1
19973,2017-01-06 00:00:00,25000,15000,1
19979,2017-01-06 00:00:00,270000,171000,2
19980,2017-01-06 00:00:00,135000,85000,1
19984,2017-01-06 00:00:00,48000,27000,1
20018,2017-01-06 00:00:00,790000,49000,1
20026,2017-01-06 00:00:00,790000,49000,1
20030,2017-01-06 00:00:00,35000,16000,1
20035,2017-01-06 00:00:00,280000,139000,1
20037,2017-01-06 00:00:00,225000,138000,9
20038,2017-01-06 00:00:00,225000,138000,9
20045,2017-01-06 00:00:00,104000,40000,2
20049,2017-01-06 00:00:00,87000,58000,3
20051,2017-01-06 00:00:00,29000,19000,1
20057,2017-01-06 00:00:00,50000,36000,2
20073,2017-01-06 00:00:00,59000,29000,1
20074,2017-01-06 00:00:00,68000,29000,1
20077,2017-01-06 00:00:00,70000,35000,1
20087,2017-01-06 00:00:00,28000,14000,8
20088,2017-01-06 00:00:00,14000,7000,4
20089,2017-01-06 00:00:00,49000,24000,14
20091,2017-01-06 00:00:00,70000,34000,20
20092,2017-01-06 00:00:00,77000,38000,22
20093,2017-01-06 00:00:00,14000,7000,4
20094,2017-01-06 00:00:00,7000,3000,2
20095,2017-01-06 00:00:00,126000,61000,36
20101,2017-01-06 00:00:00,39000,13000,1
20129,2017-01-06 00:00:00,29000,19000,1
20136,2017-01-06 00:00:00,-450000,-207000,-1
20146,2017-01-06 00:00:00,50000,26000,1
20147,2017-01-06 00:00:00,48000,28000,1
20151,2017-01-06 00:00:00,60000,41000,1
20160,2017-01-06 00:00:00,58000,7000,2
20169,2017-01-06 00:00:00,118000,52000,1
20171,2017-01-06 00:00:00,118000,52000,1
20181,2017-01-06 00:00:00,40000,25000,1
20182,2017-01-06 00:00:00,40000,25000,1
20189,2017-01-06 00:00:00,29000,14000,1
20190,2017-01-06 00:00:00,29000,13000,1
20199,2017-01-06 00:00:00,48000,28000,1
20207,2017-01-06 00:00:00,39000,17000,1
20210,2017-01-06 00:00:00,299000,56000,1
20243,2017-01-06 00:00:00,75000,32000,1
20244,2017-01-06 00:00:00,480000,272000,1
20252,2017-01-06 00:00:00,299000,62000,1
20253,2017-01-06 00:00:00,269000,26000,1
20341,2017-01-06 00:00:00,299000,62000,1
20347,2017-01-06 00:00:00,390000,202000,2
20394,2017-01-06 00:00:00,192000,53000,4
20396,2017-01-06 00:00:00,45000,20000,1
20501,2017-01-06 00:00:00,185000,76000,1
20505,2017-01-06 00:00:00,280000,119000,1
20506,2017-01-06 00:00:00,65000,40000,1
20512,2017-01-06 00:00:00,69000,36000,1
20514,2017-01-06 00:00:00,65000,26000,1
20522,2017-01-06 00:00:00,238000,89000,2
20542,2017-01-06 00:00:00,57000,22000,3
20545,2017-01-06 00:00:00,38000,15000,2
20546,2017-01-06 00:00:00,114000,44000,6
20550,2017-01-06 00:00:00,450000,215000,1
20562,2017-01-06 00:00:00,460000,139000,1
20613,2017-01-06 00:00:00,330000,109000,1
20620,2017-01-06 00:00:00,165000,90000,1
20631,2017-01-06 00:00:00,48000,29000,1
20639,2017-01-06 00:00:00,294000,141000,3
20640,2017-01-06 00:00:00,210000,108000,2
20649,2017-01-06 00:00:00,35000,20000,1
20650,2017-01-06 00:00:00,35000,20000,1
20659,2017-01-06 00:00:00,105000,52000,1
20670,2017-01-06 00:00:00,39000,20000,1
20678,2017-01-06 00:00:00,179000,97000,1
20685,2017-01-06 00:00:00,39000,17000,1
20686,2017-01-06 00:00:00,39000,17000,1
20696,2017-01-06 00:00:00,45000,24000,1
20709,2017-01-06 00:00:00,140000,61000,1
20711,2017-01-06 00:00:00,89000,52000,1
20724,2017-01-06 00:00:00,68000,22000,1
20912,2017-01-06 00:00:00,299000,198000,1
20950,2017-01-06 00:00:00,187000,80000,1
20955,2017-01-06 00:00:00,189000,105000,1
20957,2017-01-06 00:00:00,0,0,11
10388,2017-01-06 00:00:00,190000,54000,1
10401,2017-01-06 00:00:00,187000,78000,2
10449,2017-01-06 00:00:00,160000,40000,1
10530,2017-01-06 00:00:00,71000,37000,1
10532,2017-01-06 00:00:00,90000,29000,1
10623,2017-01-06 00:00:00,220000,99000,1
10651,2017-01-06 00:00:00,45000,12000,1
10688,2017-01-06 00:00:00,128000,45000,1
10694,2017-01-06 00:00:00,110000,53000,1
10713,2017-01-06 00:00:00,160000,48000,1
10714,2017-01-06 00:00:00,129000,48000,1
10715,2017-01-06 00:00:00,160000,50000,1
10733,2017-01-06 00:00:00,96000,33000,1
10746,2017-01-06 00:00:00,206000,23000,2
10757,2017-01-06 00:00:00,69000,29000,1
10759,2017-01-06 00:00:00,144000,69000,1
10818,2017-01-06 00:00:00,240000,102000,1
11030,2017-01-06 00:00:00,186000,76000,1
11164,2017-01-06 00:00:00,246000,134000,1
11180,2017-01-06 00:00:00,320000,205000,2
11201,2017-01-06 00:00:00,59000,31000,1
11219,2017-01-06 00:00:00,0,0,0
11249,2017-01-06 00:00:00,215000,60000,1
11385,2017-01-06 00:00:00,250000,5000,3
11401,2017-01-06 00:00:00,210000,63000,2
11402,2017-01-06 00:00:00,190000,43000,2
11420,2017-01-06 00:00:00,440000,65000,6
11432,2017-01-06 00:00:00,60000,32000,1
11439,2017-01-06 00:00:00,95000,27000,1
11443,2017-01-06 00:00:00,145000,51000,1
11466,2017-01-06 00:00:00,170000,57000,2
11474,2017-01-06 00:00:00,150000,79000,1
11495,2017-01-06 00:00:00,170000,61000,1
11503,2017-01-06 00:00:00,219000,66000,1
11512,2017-01-06 00:00:00,80000,46000,2
11513,2017-01-06 00:00:00,174000,72000,6
11607,2017-01-06 00:00:00,495000,130000,3
11618,2017-01-06 00:00:00,179000,52000,1
11625,2017-01-06 00:00:00,265000,110000,1
11756,2017-01-06 00:00:00,290000,96000,1
11761,2017-01-06 00:00:00,280000,110000,1
11820,2017-01-06 00:00:00,520000,249000,2
11829,2017-01-06 00:00:00,234000,90000,1
11831,2017-01-06 00:00:00,390000,107000,2
11832,2017-01-06 00:00:00,190000,47000,1
11852,2017-01-06 00:00:00,234000,90000,1
11871,2017-01-06 00:00:00,234000,90000,1
11873,2017-01-06 00:00:00,179000,43000,1
11879,2017-01-06 00:00:00,260000,126000,1
11967,2017-01-06 00:00:00,3700000,892000,1
12049,2017-01-06 00:00:00,29000,10000,1
12087,2017-01-06 00:00:00,38000,13000,2
12090,2017-01-06 00:00:00,19000,7000,1
12092,2017-01-06 00:00:00,29000,10000,1
12101,2017-01-06 00:00:00,29000,10000,1
12102,2017-01-06 00:00:00,29000,10000,1
12119,2017-01-06 00:00:00,90000,32000,2
12120,2017-01-06 00:00:00,61000,21000,1
12121,2017-01-06 00:00:00,69000,24000,1
12122,2017-01-06 00:00:00,69000,24000,1
12124,2017-01-06 00:00:00,138000,48000,2
13051,2017-01-06 00:00:00,120000,25000,2
13052,2017-01-06 00:00:00,120000,25000,2
13078,2017-01-06 00:00:00,360000,227000,3
13100,2017-01-06 00:00:00,120000,53000,1
13104,2017-01-06 00:00:00,120000,49000,1
13105,2017-01-06 00:00:00,0,0,0
13277,2017-01-06 00:00:00,435000,57000,6
13344,2017-01-06 00:00:00,55000,39000,1
13377,2017-01-06 00:00:00,480000,178000,3
13378,2017-01-06 00:00:00,150000,70000,3
13396,2017-01-06 00:00:00,40000,17000,1
13406,2017-01-06 00:00:00,70000,49000,2
13408,2017-01-06 00:00:00,387000,207000,3
13440,2017-01-06 00:00:00,40000,15000,1
13446,2017-01-06 00:00:00,45000,26000,1
13480,2017-01-06 00:00:00,40000,18000,1
13523,2017-01-06 00:00:00,65000,31000,1
13545,2017-01-06 00:00:00,65000,31000,1
13547,2017-01-06 00:00:00,62000,17000,1
13560,2017-01-06 00:00:00,130000,61000,2
13570,2017-01-06 00:00:00,62000,17000,1
13572,2017-01-06 00:00:00,62000,17000,1
13574,2017-01-06 00:00:00,62000,17000,1
13613,2017-01-06 00:00:00,180000,92000,3
13674,2017-01-06 00:00:00,55000,37000,1
13692,2017-01-06 00:00:00,70000,25000,2
13694,2017-01-06 00:00:00,147000,27000,3
13696,2017-01-06 00:00:00,99000,44000,1
13701,2017-01-06 00:00:00,85000,48000,1
13716,2017-01-06 00:00:00,149000,56000,1
13734,2017-01-06 00:00:00,110000,48000,2
13764,2017-01-06 00:00:00,60000,35000,1
13765,2017-01-06 00:00:00,160000,57000,4
13767,2017-01-06 00:00:00,80000,28000,2
13775,2017-01-06 00:00:00,240000,85000,6
13948,2017-01-06 00:00:00,235000,70000,1
14087,2017-01-06 00:00:00,80000,47000,2
14102,2017-01-06 00:00:00,38000,22000,1
14131,2017-01-06 00:00:00,160000,70000,1
14132,2017-01-06 00:00:00,720000,275000,4
14135,2017-01-06 00:00:00,75000,32000,1
14145,2017-01-06 00:00:00,150000,57000,1
14178,2017-01-06 00:00:00,180000,77000,1
14196,2017-01-06 00:00:00,660000,192000,3
14198,2017-01-06 00:00:00,220000,67000,1
14199,2017-01-06 00:00:00,60000,21000,1
14200,2017-01-06 00:00:00,440000,135000,2
14233,2017-01-06 00:00:00,130000,41000,1
14280,2017-01-06 00:00:00,198000,45000,2
14307,2017-01-06 00:00:00,170000,48000,2
14336,2017-01-06 00:00:00,150000,61000,1
14351,2017-01-06 00:00:00,35000,19000,1
14356,2017-01-06 00:00:00,35000,18000,1
14359,2017-01-06 00:00:00,58000,26000,2
14369,2017-01-06 00:00:00,50000,35000,1
14371,2017-01-06 00:00:00,35000,20000,1
14393,2017-01-06 00:00:00,36000,23000,1
14411,2017-01-06 00:00:00,36000,21000,1
14418,2017-01-06 00:00:00,28000,13000,1
14426,2017-01-06 00:00:00,30000,15000,1
14428,2017-01-06 00:00:00,36000,22000,1
14430,2017-01-06 00:00:00,36000,22000,1
14431,2017-01-06 00:00:00,80000,49000,2
14433,2017-01-06 00:00:00,80000,49000,2
14451,2017-01-06 00:00:00,35000,20000,1
14461,2017-01-06 00:00:00,39000,24000,1
14490,2017-01-06 00:00:00,30000,14000,1
14491,2017-01-06 00:00:00,29000,15000,1
14493,2017-01-06 00:00:00,29000,15000,1
14500,2017-01-06 00:00:00,40000,26000,1
14502,2017-01-06 00:00:00,40000,26000,1
14512,2017-01-06 00:00:00,40000,22000,1
14526,2017-01-06 00:00:00,110000,34000,5
14560,2017-01-06 00:00:00,70000,34000,2
14567,2017-01-06 00:00:00,40000,21000,1
14576,2017-01-06 00:00:00,45000,26000,1
14579,2017-01-06 00:00:00,30000,18000,1
14583,2017-01-06 00:00:00,48000,30000,1
14589,2017-01-06 00:00:00,40000,24000,1
14593,2017-01-06 00:00:00,45000,23000,1
14598,2017-01-06 00:00:00,45000,25000,1
14599,2017-01-06 00:00:00,90000,48000,2
14602,2017-01-06 00:00:00,38000,21000,1
14603,2017-01-06 00:00:00,38000,19000,1
14605,2017-01-06 00:00:00,38000,21000,1
14610,2017-01-06 00:00:00,40000,13000,1
14611,2017-01-06 00:00:00,40000,13000,1
14612,2017-01-06 00:00:00,105000,36000,3
14649,2017-01-06 00:00:00,295000,121000,1
14650,2017-01-06 00:00:00,295000,121000,1
14686,2017-01-06 00:00:00,35000,19000,1
14687,2017-01-06 00:00:00,39000,18000,1
14691,2017-01-06 00:00:00,25000,11000,1
14694,2017-01-06 00:00:00,39000,19000,1
14700,2017-01-06 00:00:00,28000,13000,1
14706,2017-01-06 00:00:00,35000,16000,1
14733,2017-01-06 00:00:00,85000,20000,1
14737,2017-01-06 00:00:00,85000,20000,1
14765,2017-01-06 00:00:00,90000,47000,2
14796,2017-01-06 00:00:00,95000,25000,1
14847,2017-01-06 00:00:00,60000,23000,2
14939,2017-01-06 00:00:00,36000,15000,2
14965,2017-01-06 00:00:00,320000,188000,10
14970,2017-01-06 00:00:00,96000,61000,3
14988,2017-01-06 00:00:00,80000,26000,4
14994,2017-01-06 00:00:00,0,0,0
14995,2017-01-06 00:00:00,114000,62000,3
15030,2017-01-06 00:00:00,125000,61000,1
15032,2017-01-06 00:00:00,105000,33000,1
15045,2017-01-06 00:00:00,38000,22000,1
15238,2017-01-06 00:00:00,590000,132000,1
15262,2017-01-06 00:00:00,82000,28000,1
15342,2017-01-06 00:00:00,439000,137000,1
15365,2017-01-06 00:00:00,306000,58000,1
15657,2017-01-06 00:00:00,110000,44000,2
15697,2017-01-06 00:00:00,22000,5000,1
15907,2017-01-06 00:00:00,105000,40000,1
15986,2017-01-06 00:00:00,159000,69000,1
16025,2017-01-06 00:00:00,320000,157000,1
16026,2017-01-06 00:00:00,180000,91000,1
16060,2017-01-06 00:00:00,142000,67000,1
16129,2017-01-06 00:00:00,35000,17000,1
16131,2017-01-06 00:00:00,78000,45000,2
16161,2017-01-06 00:00:00,40000,26000,1
16167,2017-01-06 00:00:00,50000,33000,1
16170,2017-01-06 00:00:00,40000,25000,1
16173,2017-01-06 00:00:00,99000,31000,1
16238,2017-01-06 00:00:00,468000,207000,2
16283,2017-01-06 00:00:00,45000,30000,1
16296,2017-01-06 00:00:00,60000,40000,1
16299,2017-01-06 00:00:00,110000,72000,2
16334,2017-01-06 00:00:00,40000,24000,1
16344,2017-01-06 00:00:00,66000,48000,1
16487,2017-01-06 00:00:00,59000,21000,1
16650,2017-01-06 00:00:00,175000,74000,1
16653,2017-01-06 00:00:00,3550000,1503000,1
16657,2017-01-06 00:00:00,135000,90000,3
16672,2017-01-06 00:00:00,59000,25000,1
16690,2017-01-06 00:00:00,120000,71000,2
16704,2017-01-06 00:00:00,70000,44000,1
16711,2017-01-06 00:00:00,140000,56000,4
16712,2017-01-06 00:00:00,70000,29000,1
16713,2017-01-06 00:00:00,70000,31000,1
16720,2017-01-06 00:00:00,145000,70000,1
16724,2017-01-06 00:00:00,720000,425000,2
16725,2017-01-06 00:00:00,35000,18000,1
16732,2017-01-06 00:00:00,52000,20000,1
16740,2017-01-06 00:00:00,95000,37000,1
16747,2017-01-06 00:00:00,48000,25000,1
16804,2017-01-06 00:00:00,105000,59000,1
16851,2017-01-06 00:00:00,0,0,0
16855,2017-01-06 00:00:00,120000,55000,4
16874,2017-01-06 00:00:00,78000,42000,1
16892,2017-01-06 00:00:00,95000,38000,1
16968,2017-01-06 00:00:00,430000,87000,2
16975,2017-01-06 00:00:00,120000,50000,3
17081,2017-01-06 00:00:00,40000,21000,1
17087,2017-01-06 00:00:00,100000,59000,2
17095,2017-01-06 00:00:00,165000,75000,1
17099,2017-01-06 00:00:00,145000,60000,1
17107,2017-01-06 00:00:00,235000,50000,1
17126,2017-01-06 00:00:00,30000,11000,1
17138,2017-01-06 00:00:00,65000,48000,1
17149,2017-01-06 00:00:00,50000,31000,1
17150,2017-01-06 00:00:00,45000,28000,1
17151,2017-01-06 00:00:00,76000,45000,2
17162,2017-01-06 00:00:00,96000,57000,2
17206,2017-01-06 00:00:00,396000,155000,2
17212,2017-01-06 00:00:00,450000,220000,5
17216,2017-01-06 00:00:00,264000,155000,1
17218,2017-01-06 00:00:00,68000,30000,1
17233,2017-01-06 00:00:00,110000,48000,1
17237,2017-01-06 00:00:00,66000,33000,1
17265,2017-01-06 00:00:00,555000,273000,3
17276,2017-01-06 00:00:00,174000,19000,6
17279,2017-01-06 00:00:00,80000,27000,2
17441,2017-01-06 00:00:00,65000,22000,1
17443,2017-01-06 00:00:00,65000,24000,1
17444,2017-01-06 00:00:00,65000,24000,1
17446,2017-01-06 00:00:00,52000,29000,1
17447,2017-01-06 00:00:00,200000,71000,5
17449,2017-01-06 00:00:00,120000,43000,3
17479,2017-01-06 00:00:00,90000,52000,2
